Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BENTLEY Continental GT,6,12,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MVGAV06.0EAR,small car,3,12,20,15,2,No,586
BENTLEY Continental GT,6,12,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MVGAV06.0EAR,small car,3,12,20,15,2,No,586
BENTLEY Continental GT Convertible,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MVGAV04.0PAA,small car,3,16,26,19,3,No,468
BENTLEY Continental GT Convertible,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MVGAV04.0PAA,small car,3,16,26,19,3,No,468
BENTLEY Continental GT Convertible,6,12,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MVGAV06.0EAR,small car,3,12,19,15,2,No,601
BENTLEY Continental GT Convertible,6,12,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MVGAV06.0EAR,small car,3,12,19,15,2,No,601
BENTLEY Flying Spur,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MVGAV04.0PAA,midsize car,3,15,20,17,3,No,520
BENTLEY Flying Spur,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MVGAV04.0PAA,midsize car,3,15,20,17,3,No,520
BENTLEY Flying Spur,6,12,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MVGAV06.0EAR,midsize car,3,12,19,15,2,No,601
BENTLEY Flying Spur,6,12,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MVGAV06.0EAR,midsize car,3,12,19,15,2,No,601
BMW 228i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,24,33,28,6,No,319
BMW 228i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,24,33,28,6,No,319
BMW 228i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,23,33,27,6,No,332
BMW 228i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,23,33,27,6,No,332
BMW 230i Convertible,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,23,33,27,6,No,333
BMW 230i Convertible,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,23,33,27,6,No,333
BMW 230i Coupe,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,21,32,25,5,No,356
BMW 230i Coupe,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,21,32,25,5,No,356
BMW 230i Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,25,32,28,6,No,321
BMW 230i Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,25,32,28,6,No,321
BMW 230i xDrive Convertible,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,21,30,24,5,No,366
BMW 230i xDrive Convertible,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,21,30,24,5,No,366
BMW 230i xDrive Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,21,30,24,5,No,366
BMW 230i xDrive Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,21,30,24,5,No,366
BMW 330e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0H30,small car,7,25/72,33/80,28/75,10,Yes,160
BMW 330e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0H30,small car,7,25/72,33/80,28/75,10,Yes,160
BMW 330e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0H30,small car,7,22/64,30/71,25/67,9,Yes,192
BMW 330e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0H30,small car,7,22/64,30/71,25/67,9,Yes,192
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,26,36,30,6,No,298
BMW 330i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,26,36,30,6,No,298
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,25,34,28,6,No,313
BMW 330i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,25,34,28,6,No,313
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,24,33,27,6,No,326
BMW 430i Convertible,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,24,33,27,6,No,326
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,26,34,29,6,No,304
BMW 430i Coupe,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,26,34,29,6,No,304
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small car,7,24,33,27,6,No,325
BMW 430i Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small car,7,24,33,27,6,No,325
BMW 530e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0H30,small car,7,24/59,29/72,26/64,9,Yes,178
BMW 530e,2,4,SemiAuto-8,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0H30,small car,7,24/59,29/72,26/64,9,Yes,178
BMW 530e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0H30,small car,7,22/59,28/67,25/62,9,Yes,203
BMW 530e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0H30,small car,7,22/59,28/67,25/62,9,Yes,203
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,midsize car,7,25,33,28,6,No,313
BMW 530i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,midsize car,7,25,33,28,6,No,313
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,midsize car,7,23,32,27,6,No,330
BMW 530i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,midsize car,7,23,32,27,6,No,330
BMW 540i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,midsize car,5,25,32,27,6,No,322
BMW 540i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,midsize car,5,25,32,27,6,No,322
BMW 540i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,midsize car,5,23,31,26,5,No,337
BMW 540i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,midsize car,5,23,31,26,5,No,337
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,large car,3,22,29,25,5,No,360
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,large car,3,22,29,25,5,No,360
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,large car,3,20,27,23,5,No,387
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,large car,3,20,27,23,5,No,387
BMW 745e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MBMXV03.0H58,large car,3,19/52,26/61,22/56,8,No,245
BMW 745e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MBMXV03.0H58,large car,3,19/52,26/61,22/56,8,No,245
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW 840i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,22,29,25,5,No,360
BMW 840i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,22,29,25,5,No,360
BMW 840i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,23,30,25,5,No,347
BMW 840i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,23,30,25,5,No,347
BMW 840i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,midsize car,3,22,29,25,5,No,360
BMW 840i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,midsize car,3,22,29,25,5,No,360
BMW 840i xDrive Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,20,27,23,5,No,387
BMW 840i xDrive Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,20,27,23,5,No,387
BMW 840i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,20,27,23,5,No,387
BMW 840i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,20,27,23,5,No,387
BMW 840i xDrive Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,midsize car,3,20,27,23,5,No,387
BMW 840i xDrive Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,midsize car,3,20,27,23,5,No,387
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW Alpina XB7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,standard SUV,3,15,21,17,3,No,514
BMW Alpina XB7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,standard SUV,3,15,21,17,3,No,514
BMW M2 Competition,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV03.0S55,small car,3,16,23,19,3,No,472
BMW M2 Competition,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV03.0S55,small car,3,16,23,19,3,No,472
BMW M2 Competition,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV03.0S55,small car,3,18,24,20,4,No,440
BMW M2 Competition,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV03.0S55,small car,3,18,24,20,4,No,440
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV02.0M48,small car,3,23,32,26,5,No,335
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,small car,3,23,32,26,5,No,335
BMW M235i xDrive Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,small car,3,23,32,26,5,No,335
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,19,27,21,4,No,410
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,19,27,21,4,No,410
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,19,27,21,4,No,410
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,19,27,21,4,No,410
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ03.0B07,small car,3,21,30,24,5,No,366
BMW M3,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0SM3,small car,5,16,23,19,3,No,472
BMW M3,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0SM3,small car,5,16,23,19,3,No,472
BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0SM3,small car,5,16,23,19,3,No,470
BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0SM3,small car,5,16,23,19,3,No,470
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,small car,5,23,32,26,5,No,333
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,small car,5,23,32,26,5,No,333
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,small car,5,22,31,25,5,No,346
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,small car,5,22,31,25,5,No,346
BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0SM3,small car,5,16,23,19,3,No,470
BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0SM3,small car,5,16,23,19,3,No,470
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0SM3,small car,5,16,23,19,3,No,472
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0SM3,small car,5,16,23,19,3,No,472
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,small car,5,22,31,25,5,No,346
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,small car,5,22,31,25,5,No,346
BMW M5,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M5,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M5 Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M5 Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M550i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,midsize car,3,17,25,20,4,No,439
BMW M550i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,midsize car,3,17,25,20,4,No,439
BMW M760i xDrive,6.6,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV06.6N74,large car,3,13,20,16,2,No,570
BMW M760i xDrive,6.6,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV06.6N74,large car,3,13,20,16,2,No,570
BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,small car,3,15,21,17,3,No,520
BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,small car,3,15,21,17,3,No,520
BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M8 Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,small car,3,15,21,17,3,No,520
BMW M8 Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,small car,3,15,21,17,3,No,520
BMW M8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4SM5,midsize car,3,15,21,17,3,No,520
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,small car,3,17,25,20,4,No,439
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,small car,3,17,25,20,4,No,439
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,small car,3,17,24,19,3,No,453
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,small car,3,17,24,19,3,No,453
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,midsize car,3,17,24,19,3,No,453
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,midsize car,3,17,24,19,3,No,453
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,large car,7,24,33,27,6,No,327
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,large car,7,24,33,27,6,No,327
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,large car,7,23,31,26,5,No,342
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,large car,7,23,31,26,5,No,342
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,midsize car,7,24,32,27,6,No,330
BMW X2 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,midsize car,7,24,32,27,6,No,330
BMW X2 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,midsize car,7,24,31,27,6,No,331
BMW X2 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,midsize car,7,24,31,27,6,No,331
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small SUV,7,25,29,27,6,No,332
BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small SUV,7,25,29,27,6,No,332
BMW X3 xDrive30e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0H30,small SUV,7,21/59,27/61,24/60,9,Yes,204
BMW X3 xDrive30e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0H30,small SUV,7,21/59,27/61,24/60,9,Yes,204
BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MBMXJ02.0B4X,small SUV,7,23,29,25,5,No,351
BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MBMXJ02.0B4X,small SUV,7,23,29,25,5,No,351
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXT03.0S58,small SUV,3,14,19,16,2,No,546
